Row	Sample	Anon Student Id	Problem Hierarchy	Problem Name	Problem View	Step Name	Step Start Time	First Transaction Time	Correct Transaction Time	Step End Time	Step Duration (sec)	Correct Step Duration (sec)	Error Step Duration (sec)	First Attempt	Incorrects	Hints	Corrects	Condition	KC (Original)	Opportunity (Original)	Predicted Error Rate (Original)
82	All Data	Stu_2ebe6a7530ff11f2c0b9b807faf0a0a3	Unit Area	TRIANGLE_RECTANGLE	1	(BASE QUESTION1)	1996-02-01 00:18:08	1996-02-01 00:18:08	1996-02-01 00:18:08	1996-02-01 00:18:08	0	0	.	correct	0	0	1	.	ALT:COMPOSE-BY-MULTIPLICATION	1	0.1458
83	All Data	Stu_2ebe6a7530ff11f2c0b9b807faf0a0a3	Unit Area	TRIANGLE_RECTANGLE	1	(AREA QUESTION1)	1996-02-01 00:18:08	1996-02-01 00:18:09	1996-02-01 00:18:10	1996-02-01 00:18:10	2	.	2	incorrect	1	0	1	.	ALT:TRIANGLE-AREA	3	0.0868
84	All Data	Stu_2ebe6a7530ff11f2c0b9b807faf0a0a3	Unit Area	DESIGNING_A_QUILT	1	(AREA QUESTION1)	1996-02-01 00:18:59	1996-02-01 00:18:59	1996-02-01 00:18:59	1996-02-01 00:18:59	0	0	.	correct	0	0	1	.	ALT:TRIANGLE-AREA	4	0.0835
85	All Data	Stu_2ebe6a7530ff11f2c0b9b807faf0a0a3	Unit Area	DESIGNING_A_QUILT	1	(AREA QUESTION2)	1996-02-01 00:18:59	1996-02-01 00:19:23	1996-02-01 00:19:23	1996-02-01 00:19:23	24	24	.	correct	0	0	1	.	ALT:TRIANGLE-AREA	5	0.0804
86	All Data	Stu_2ebe6a7530ff11f2c0b9b807faf0a0a3	Unit Area	DESIGNING_A_QUILT	1	(AREA QUESTION3)	1996-02-01 00:19:23	1996-02-01 00:19:45	1996-02-01 00:19:45	1996-02-01 00:19:45	22	22	.	correct	0	0	1	.	ALT:TRIANGLE-AREA	6	0.0773
87	All Data	Stu_2ebe6a7530ff11f2c0b9b807faf0a0a3	Unit Area	DESIGNING_A_QUILT	1	(WHITE-AREA QUESTION1)	1996-02-01 00:19:45	1996-02-01 00:19:59	1996-02-01 00:19:59	1996-02-01 00:19:59	14	14	.	correct	0	0	1	.	ALT:COMPOSE-BY-MULTIPLICATION	2	0.1322
88	All Data	Stu_2ebe6a7530ff11f2c0b9b807faf0a0a3	Unit Area	DESIGNING_A_QUILT	1	(WHITE-AREA QUESTION2)	1996-02-01 00:21:38	1996-02-01 00:21:51	1996-02-01 00:21:51	1996-02-01 00:21:51	13	13	.	correct	0	0	1	.	ALT:COMPOSE-BY-MULTIPLICATION	4	0.1083
89	All Data	Stu_2ebe6a7530ff11f2c0b9b807faf0a0a3	Unit Area	DESIGNING_A_QUILT	1	(WHITE-AREA QUESTION3)	1996-02-01 00:22:12	1996-02-01 00:22:16	1996-02-01 00:22:16	1996-02-01 00:22:16	4	4	.	correct	0	0	1	.	ALT:COMPOSE-BY-MULTIPLICATION	6	0.0882
90	All Data	Stu_2ebe6a7530ff11f2c0b9b807faf0a0a3	Unit Area	DESIGNING_A_QUILT	1	(GREEN-AREA QUESTION1)	1996-02-01 00:22:20	1996-02-01 00:22:23	1996-02-01 00:22:23	1996-02-01 00:22:23	3	3	.	correct	0	0	1	.	ALT:COMPOSE-BY-MULTIPLICATION	8	0.0716
91	All Data	Stu_2ebe6a7530ff11f2c0b9b807faf0a0a3	Unit Area	DESIGNING_A_QUILT	1	(GREEN-AREA QUESTION2)	1996-02-01 00:22:23	1996-02-01 00:22:44	1996-02-01 00:22:44	1996-02-01 00:22:44	21	21	.	correct	0	0	1	.	ALT:COMPOSE-BY-MULTIPLICATION	9	0.0644
92	All Data	Stu_2ebe6a7530ff11f2c0b9b807faf0a0a3	Unit Area	DESIGNING_A_QUILT	1	(GREEN-AREA QUESTION3)	1996-02-01 00:22:44	1996-02-01 00:22:57	1996-02-01 00:22:57	1996-02-01 00:22:57	13	13	.	correct	0	0	1	.	ALT:COMPOSE-BY-MULTIPLICATION	10	0.0579
93	All Data	Stu_2ebe6a7530ff11f2c0b9b807faf0a0a3	Unit Area	DESIGNING_A_QUILT	1	(PURPLE-AREA QUESTION1)	1996-02-01 00:19:59	1996-02-01 00:21:38	1996-02-01 00:21:38	1996-02-01 00:21:38	99	99	.	correct	0	0	1	.	ALT:COMPOSE-BY-MULTIPLICATION	3	0.1197
94	All Data	Stu_2ebe6a7530ff11f2c0b9b807faf0a0a3	Unit Area	DESIGNING_A_QUILT	1	(PURPLE-AREA QUESTION2)	1996-02-01 00:21:51	1996-02-01 00:22:12	1996-02-01 00:22:12	1996-02-01 00:22:12	21	21	.	correct	0	0	1	.	ALT:COMPOSE-BY-MULTIPLICATION	5	0.0978
95	All Data	Stu_2ebe6a7530ff11f2c0b9b807faf0a0a3	Unit Area	DESIGNING_A_QUILT	1	(PURPLE-AREA QUESTION3)	1996-02-01 00:22:16	1996-02-01 00:22:20	1996-02-01 00:22:20	1996-02-01 00:22:20	4	4	.	correct	0	0	1	.	ALT:COMPOSE-BY-MULTIPLICATION	7	0.0795
96	All Data	Stu_2ebe6a7530ff11f2c0b9b807faf0a0a3	Unit Area	PENTAGON_ABCDE	1	(AREA QUESTION1)	1996-02-01 00:23:08	1996-02-01 00:23:46	1996-02-01 00:23:46	1996-02-01 00:23:46	38	38	.	correct	0	0	1	.	ALT:PENTAGON-AREA	2	0.2597
97	All Data	Stu_2ebe6a7530ff11f2c0b9b807faf0a0a3	Unit Area	PENTAGON_ABCDE	1	(APOTHEM QUESTION2)	1996-02-01 00:23:08	1996-02-01 00:23:08	1996-02-01 00:23:08	1996-02-01 00:23:08	0	0	.	correct	0	0	1	.	ALT:PENTAGON-SIDE	3	0.2138
98	All Data	Stu_2ebe6a7530ff11f2c0b9b807faf0a0a3	Unit Area	PENTAGON_ABCDE	1	(SIDE QUESTION3)	1996-02-01 00:23:46	1996-02-01 00:24:08	1996-02-01 00:24:08	1996-02-01 00:24:08	22	22	.	correct	0	0	1	.	ALT:PENTAGON-SIDE	4	0.1895
99	All Data	Stu_2ebe6a7530ff11f2c0b9b807faf0a0a3	Unit Area	CIRCLE_O	1	(RADIUS QUESTION1)	1996-02-01 00:24:58	1996-02-01 00:24:58	1996-02-01 00:24:58	1996-02-01 00:29:52	31	31	.	correct	0	0	2	.	ALT:CIRCLE-RADIUS	1	0.1587
100	All Data	Stu_2ebe6a7530ff11f2c0b9b807faf0a0a3	Unit Area	CIRCLE_O	1	(DIAMETER QUESTION2)	1996-02-01 00:24:58	1996-02-01 00:25:01	1996-02-01 00:25:01	1996-02-01 00:30:10	21	21	.	correct	0	0	2	.	ALT:CIRCLE-DIAMETER	1	0.1268
101	All Data	Stu_2ebe6a7530ff11f2c0b9b807faf0a0a3	Unit Area	CIRCLE_O	1	(AREA QUESTION1)	1996-02-01 00:25:01	1996-02-01 00:25:05	1996-02-01 00:25:05	1996-02-01 00:30:14	8	8	.	correct	1	0	2	.	ALT:CIRCLE-AREA	1	0.1371
102	All Data	Stu_2ebe6a7530ff11f2c0b9b807faf0a0a3	Unit Area	CIRCLE_O	1	(AREA QUESTION2)	1996-02-01 00:25:05	1996-02-01 00:25:43	1996-02-01 00:25:43	1996-02-01 00:30:18	42	42	.	correct	0	0	2	.	ALT:CIRCLE-AREA	2	0.1253
103	All Data	Stu_2ebe6a7530ff11f2c0b9b807faf0a0a3	Unit Area	CIRCLE_O	1	(CIRCUMFERENCE QUESTION1)	1996-02-01 00:26:58	1996-02-01 00:27:04	1996-02-01 00:27:04	1996-02-01 00:31:41	89	89	.	correct	0	0	2	.	ALT:CIRCLE-CIRCUMFERENCE	1	0.0988
104	All Data	Stu_2ebe6a7530ff11f2c0b9b807faf0a0a3	Unit Area	CIRCLE_O	1	(CIRCUMFERENCE QUESTION2)	1996-02-01 00:28:40	1996-02-01 00:29:15	1996-02-01 00:29:15	1996-02-01 00:32:18	72	72	.	correct	0	0	2	.	ALT:CIRCLE-CIRCUMFERENCE	2	0.0925
105	All Data	Stu_2ebe6a7530ff11f2c0b9b807faf0a0a3	Unit Area	CIRCLE_O	1	(RADIUS QUESTION3)	1996-02-01 00:25:43	1996-02-01 00:26:13	1996-02-01 00:26:13	1996-02-01 00:32:45	57	57	.	correct	1	0	2	.	ALT:CIRCLE-RADIUS	2	0.1526
106	All Data	Stu_2ebe6a7530ff11f2c0b9b807faf0a0a3	Unit Area	CIRCLE_O	1	(DIAMETER QUESTION3)	1996-02-01 00:26:13	1996-02-01 00:26:58	1996-02-01 00:26:58	1996-02-01 00:33:36	96	96	.	correct	0	0	2	.	ALT:CIRCLE-DIAMETER	2	0.1189
107	All Data	Stu_2ebe6a7530ff11f2c0b9b807faf0a0a3	Unit Area	CIRCLE_O	1	(CIRCUMFERENCE QUESTION3)	1996-02-01 00:29:15	1996-02-01 00:29:21	1996-02-01 00:29:21	1996-02-01 00:33:42	12	12	.	correct	0	0	2	.	ALT:CIRCLE-CIRCUMFERENCE	3	0.0866
108	All Data	Stu_2ebe6a7530ff11f2c0b9b807faf0a0a3	Unit Area	CIRCLE_O	1	(RADIUS QUESTION4)	1996-02-01 00:27:04	1996-02-01 00:27:48	1996-02-01 00:27:48	1996-02-01 00:34:07	69	69	.	correct	0	0	2	.	ALT:CIRCLE-RADIUS	3	0.1468
109	All Data	Stu_2ebe6a7530ff11f2c0b9b807faf0a0a3	Unit Area	CIRCLE_O	1	(DIAMETER QUESTION4)	1996-02-01 00:27:48	1996-02-01 00:28:40	1996-02-01 00:28:40	1996-02-01 00:35:22	127	127	.	correct	0	0	2	.	ALT:CIRCLE-DIAMETER	3	0.1114
110	All Data	Stu_2ebe6a7530ff11f2c0b9b807faf0a0a3	Unit Area	CIRCLE_O	1	(AREA QUESTION4)	1996-02-01 00:35:22	1996-02-01 00:35:31	1996-02-01 00:35:31	1996-02-01 00:35:31	9	9	.	correct	0	0	1	.	ALT:CIRCLE-AREA	3	0.1143
111	All Data	Stu_2ebe6a7530ff11f2c0b9b807faf0a0a3	Unit Area	TWO_CIRCLES_IN_CIRCLE	1	(CIRCLE-AREA_A QUESTION1)	1996-02-01 00:56:00	1996-02-01 00:56:30	1996-02-01 00:56:30	1996-02-01 00:56:30	30	30	.	correct	0	0	1	.	ALT:CIRCLE-AREA	12	0.0481
112	All Data	Stu_2ebe6a7530ff11f2c0b9b807faf0a0a3	Unit Area	TWO_CIRCLES_IN_CIRCLE	1	(CIRCLE-AREA_O QUESTION1)	1996-02-01 00:54:59	1996-02-01 00:55:29	1996-02-01 00:55:29	1996-02-01 00:55:29	30	30	.	correct	0	0	1	.	ALT:CIRCLE-AREA	11	0.0531
113	All Data	Stu_2ebe6a7530ff11f2c0b9b807faf0a0a3	Unit Area	TWO_CIRCLES_IN_CIRCLE	1	(CIRCLE-AREA_S QUESTION1)	1996-02-01 00:54:59	1996-02-01 00:54:59	1996-02-01 00:54:59	1996-02-01 00:54:59	0	0	.	correct	0	0	1	.	ALT:CIRCLE-AREA	10	0.0586
114	All Data	Stu_2ebe6a7530ff11f2c0b9b807faf0a0a3	Unit Area	TWO_CIRCLES_IN_CIRCLE	1	(SHADED-AREA QUESTION1)	1996-02-01 00:56:30	1996-02-01 00:56:52	1996-02-01 00:56:52	1996-02-01 00:56:52	22	22	.	correct	0	0	1	.	ALT:COMPOSE-BY-ADDITION	18	0.0913
115	All Data	Stu_2ebe6a7530ff11f2c0b9b807faf0a0a3	Unit Area	TWO_CIRCLES_IN_SQUARE	1	(SQUARE-BASE QUESTION1)	1996-02-01 00:57:22	1996-02-01 00:57:22	1996-02-01 00:57:23	1996-02-01 00:57:23	1	.	1	incorrect	1	0	1	.	ALT:COMPOSE-BY-MULTIPLICATION	11	0.0520
116	All Data	Stu_2ebe6a7530ff11f2c0b9b807faf0a0a3	Unit Area	TWO_CIRCLES_IN_SQUARE	1	(SQUARE-AREA QUESTION1)	1996-02-01 00:57:23	1996-02-01 00:57:45	1996-02-01 00:57:45	1996-02-01 00:57:45	22	22	.	correct	0	0	1	.	ALT:PARALLELOGRAM-AREA	22	0.0212
117	All Data	Stu_2ebe6a7530ff11f2c0b9b807faf0a0a3	Unit Area	TWO_CIRCLES_IN_SQUARE	1	(CIRCLE-AREA QUESTION1)	1996-02-01 00:57:45	1996-02-01 00:57:51	1996-02-01 00:57:51	1996-02-01 00:57:51	6	6	.	correct	0	0	1	.	ALT:CIRCLE-AREA	13	0.0435
118	All Data	Stu_2ebe6a7530ff11f2c0b9b807faf0a0a3	Unit Area	TWO_CIRCLES_IN_SQUARE	1	(SHADED-AREA QUESTION1)	1996-02-01 00:57:51	1996-02-01 00:58:06	1996-02-01 00:58:06	1996-02-01 00:58:06	15	15	.	correct	0	0	1	.	ALT:COMPOSE-BY-ADDITION	19	0.0913
119	All Data	Stu_2ebe6a7530ff11f2c0b9b807faf0a0a3	Unit Area	POGS	1	(SCRAP-METAL-AREA QUESTION1)	1996-02-01 00:50:35	1996-02-01 00:50:35	1996-02-01 00:50:35	1996-02-01 00:50:35	0	0	.	correct	0	0	1	.	ALT:COMPOSE-BY-ADDITION	12	0.0913
120	All Data	Stu_2ebe6a7530ff11f2c0b9b807faf0a0a3	Unit Area	POGS	1	(SCRAP-METAL-AREA QUESTION2)	1996-02-01 00:50:35	1996-02-01 00:51:16	1996-02-01 00:51:16	1996-02-01 00:51:16	41	41	.	correct	0	0	1	.	ALT:COMPOSE-BY-ADDITION	13	0.0913
121	All Data	Stu_2ebe6a7530ff11f2c0b9b807faf0a0a3	Unit Area	POGS	1	(SCRAP-METAL-AREA QUESTION3)	1996-02-01 00:51:16	1996-02-01 00:52:15	1996-02-01 00:52:15	1996-02-01 00:52:15	59	59	.	correct	0	0	1	.	ALT:COMPOSE-BY-ADDITION	14	0.0913
122	All Data	Stu_2ebe6a7530ff11f2c0b9b807faf0a0a3	Unit Area	TRIANGLE_AREA	1	(AREA QUESTION1)	1996-02-01 00:24:35	1996-02-01 00:24:35	1996-02-01 00:24:35	1996-02-01 00:24:35	0	0	.	correct	0	0	1	.	ALT:TRIANGLE-AREA	7	0.0743
123	All Data	Stu_2ebe6a7530ff11f2c0b9b807faf0a0a3	Unit Area	TRIANGLE_AREA	2	(AREA QUESTION1)	1996-02-01 00:59:20	1996-02-01 00:59:20	1996-02-01 00:59:20	1996-02-01 00:59:20	0	0	.	correct	0	0	1	.	ALT:TRIANGLE-AREA	12	0.0610
124	All Data	Stu_2ebe6a7530ff11f2c0b9b807faf0a0a3	Unit Area	LAWN_SPRINKLER	1	(AREA QUESTION1)	1996-02-01 00:36:02	1996-02-01 00:36:02	1996-02-01 00:36:02	1996-02-01 00:36:02	0	0	.	correct	0	0	1	.	ALT:CIRCLE-AREA	4	0.1042
125	All Data	Stu_2ebe6a7530ff11f2c0b9b807faf0a0a3	Unit Area	COVERING_POOL	1	(RADIUS QUESTION1)	1996-02-01 00:36:25	1996-02-01 00:36:25	1996-02-01 00:36:25	1996-02-01 00:36:25	0	0	.	correct	0	0	1	.	ALT:CIRCLE-RADIUS	4	0.1412
126	All Data	Stu_2ebe6a7530ff11f2c0b9b807faf0a0a3	Unit Area	COVERING_POOL	1	(DIAMETER QUESTION1)	1996-02-01 00:36:25	1996-02-01 00:37:00	1996-02-01 00:37:01	1996-02-01 00:37:01	36	.	36	incorrect	1	0	1	.	ALT:CIRCLE-DIAMETER	4	0.1043
127	All Data	Stu_2ebe6a7530ff11f2c0b9b807faf0a0a3	Unit Area	DOG_ON_A_ROPE	1	(AREA QUESTION1)	1996-02-01 00:37:05	1996-02-01 00:37:05	1996-02-01 00:37:05	1996-02-01 00:37:05	0	0	.	correct	0	0	1	.	ALT:CIRCLE-AREA	5	0.0948
128	All Data	Stu_2ebe6a7530ff11f2c0b9b807faf0a0a3	Unit Area	DOG_ON_A_ROPE	1	(CIRCUMFERENCE QUESTION1)	1996-02-01 00:37:05	1996-02-01 00:37:40	1996-02-01 00:37:40	1996-02-01 00:37:40	35	35	.	correct	0	0	1	.	ALT:CIRCLE-CIRCUMFERENCE	4	0.0810
129	All Data	Stu_2ebe6a7530ff11f2c0b9b807faf0a0a3	Unit Area	LAWN_SPRINKLER_2	1	(WATERED-LAWN-AREA QUESTION1)	1996-02-01 00:38:05	1996-02-01 00:38:05	1996-02-01 00:38:05	1996-02-01 00:38:05	0	0	.	correct	0	0	1	.	ALT:CIRCLE-AREA	6	0.0863
130	All Data	Stu_2ebe6a7530ff11f2c0b9b807faf0a0a3	Unit Area	LAWN_SPRINKLER_2	1	(TOTAL-LAWN-AREA QUESTION1)	1996-02-01 00:38:05	1996-02-01 00:38:32	1996-02-01 00:38:32	1996-02-01 00:38:32	27	27	.	correct	0	0	1	.	ALT:PARALLELOGRAM-AREA	16	0.0226
131	All Data	Stu_2ebe6a7530ff11f2c0b9b807faf0a0a3	Unit Area	LAWN_SPRINKLER_2	1	(UNWATERED-LAWN-AREA QUESTION1)	1996-02-01 00:38:32	1996-02-01 00:38:43	1996-02-01 00:38:43	1996-02-01 00:38:43	11	11	.	correct	0	0	1	.	ALT:COMPOSE-BY-ADDITION	7	0.0913
132	All Data	Stu_2ebe6a7530ff11f2c0b9b807faf0a0a3	Unit Area	TROGS	1	(TROG-HEIGHT QUESTION1)	1996-02-01 00:39:16	1996-02-01 00:39:16	1996-02-01 00:39:17	1996-02-01 00:39:17	1	.	1	incorrect	1	0	1	.	ALT:TRIANGLE-SIDE	3	0.1830
133	All Data	Stu_2ebe6a7530ff11f2c0b9b807faf0a0a3	Unit Area	TROGS	1	(TROG-AREA QUESTION1)	1996-02-01 00:39:17	1996-02-01 00:40:09	1996-02-01 00:40:09	1996-02-01 00:40:09	52	52	.	correct	0	0	1	.	ALT:TRIANGLE-AREA	8	0.0715
134	All Data	Stu_2ebe6a7530ff11f2c0b9b807faf0a0a3	Unit Area	TROGS	1	(SQUARE-AREA QUESTION1)	1996-02-01 00:40:09	1996-02-01 00:40:52	1996-02-01 00:40:52	1996-02-01 00:40:52	43	43	.	correct	0	0	1	.	ALT:PARALLELOGRAM-AREA	17	0.0224
135	All Data	Stu_2ebe6a7530ff11f2c0b9b807faf0a0a3	Unit Area	TROGS	1	(SCRAP-METAL-AREA QUESTION1)	1996-02-01 00:40:52	1996-02-01 00:41:01	1996-02-01 00:41:01	1996-02-01 00:41:01	9	9	.	correct	0	0	1	.	ALT:COMPOSE-BY-ADDITION	8	0.0913
136	All Data	Stu_2ebe6a7530ff11f2c0b9b807faf0a0a3	Unit Area	TROGS	1	(TROG-HEIGHT QUESTION2)	1996-02-01 00:41:01	1996-02-01 00:41:23	1996-02-01 00:41:23	1996-02-01 00:41:23	22	22	.	correct	0	0	1	.	ALT:TRIANGLE-SIDE	4	0.1775
137	All Data	Stu_2ebe6a7530ff11f2c0b9b807faf0a0a3	Unit Area	TROGS	1	(TROG-HEIGHT QUESTION3)	1996-02-01 00:41:23	1996-02-01 00:44:09	1996-02-01 00:44:09	1996-02-01 00:44:09	166	166	.	correct	0	0	1	.	ALT:TRIANGLE-SIDE	5	0.1721
138	All Data	Stu_2ebe6a7530ff11f2c0b9b807faf0a0a3	Unit Area	TROGS	1	(TROG-AREA QUESTION2)	1996-02-01 00:44:09	1996-02-01 00:45:01	1996-02-01 00:45:01	1996-02-01 00:45:01	52	52	.	correct	0	0	1	.	ALT:TRIANGLE-AREA	9	0.0687
139	All Data	Stu_2ebe6a7530ff11f2c0b9b807faf0a0a3	Unit Area	TROGS	1	(SQUARE-AREA QUESTION2)	1996-02-01 00:45:01	1996-02-01 00:46:08	1996-02-01 00:46:08	1996-02-01 00:46:08	67	67	.	correct	0	0	1	.	ALT:PARALLELOGRAM-AREA	18	0.0222
140	All Data	Stu_2ebe6a7530ff11f2c0b9b807faf0a0a3	Unit Area	TROGS	1	(SQUARE-AREA QUESTION3)	1996-02-01 00:46:08	1996-02-01 00:46:48	1996-02-01 00:46:48	1996-02-01 00:46:48	40	40	.	correct	0	0	1	.	ALT:PARALLELOGRAM-AREA	19	0.0219
141	All Data	Stu_2ebe6a7530ff11f2c0b9b807faf0a0a3	Unit Area	TROGS	1	(SCRAP-METAL-AREA QUESTION2)	1996-02-01 00:46:48	1996-02-01 00:46:52	1996-02-01 00:46:52	1996-02-01 00:46:52	4	4	.	correct	0	0	1	.	ALT:COMPOSE-BY-ADDITION	9	0.0913
142	All Data	Stu_2ebe6a7530ff11f2c0b9b807faf0a0a3	Unit Area	TROGS	1	(TROG-AREA QUESTION3)	1996-02-01 00:46:52	1996-02-01 00:47:44	1996-02-01 00:47:45	1996-02-01 00:47:45	53	.	53	incorrect	1	0	1	.	ALT:TRIANGLE-AREA	10	0.0661
143	All Data	Stu_2ebe6a7530ff11f2c0b9b807faf0a0a3	Unit Area	TROGS	1	(SCRAP-METAL-AREA QUESTION3)	1996-02-01 00:47:45	1996-02-01 00:48:33	1996-02-01 00:48:33	1996-02-01 00:48:33	48	48	.	correct	0	0	1	.	ALT:COMPOSE-BY-ADDITION	10	0.0913
144	All Data	Stu_2ebe6a7530ff11f2c0b9b807faf0a0a3	Unit Area	WATERING_VEGGIES	1	(WATERED-AREA QUESTION1)	1996-02-01 00:49:05	1996-02-01 00:49:05	1996-02-01 00:49:05	1996-02-01 00:49:05	0	0	.	correct	0	0	1	.	ALT:CIRCLE-AREA	7	0.0784
145	All Data	Stu_2ebe6a7530ff11f2c0b9b807faf0a0a3	Unit Area	WATERING_VEGGIES	1	(TOTAL-GARDEN QUESTION1)	1996-02-01 00:49:05	1996-02-01 00:49:35	1996-02-01 00:49:35	1996-02-01 00:49:35	30	30	.	correct	0	0	1	.	ALT:PARALLELOGRAM-AREA	20	0.0217
146	All Data	Stu_2ebe6a7530ff11f2c0b9b807faf0a0a3	Unit Area	WATERING_VEGGIES	1	(UNWATERED-AREA QUESTION1)	1996-02-01 00:49:35	1996-02-01 00:50:06	1996-02-01 00:50:06	1996-02-01 00:50:06	31	31	.	correct	0	0	1	.	ALT:COMPOSE-BY-ADDITION	11	0.0913
147	All Data	Stu_2ebe6a7530ff11f2c0b9b807faf0a0a3	Unit Area	ONE_CIRCLE_IN_CIRCLE	1	(CIRCLE-AREA_C QUESTION1)	1996-02-01 00:53:03	1996-02-01 00:53:03	1996-02-01 00:53:03	1996-02-01 00:53:03	0	0	.	correct	0	0	1	.	ALT:CIRCLE-AREA	8	0.0712
148	All Data	Stu_2ebe6a7530ff11f2c0b9b807faf0a0a3	Unit Area	ONE_CIRCLE_IN_CIRCLE	1	(CIRCLE-AREA_A QUESTION1)	1996-02-01 00:53:03	1996-02-01 00:53:26	1996-02-01 00:53:26	1996-02-01 00:53:26	23	23	.	correct	0	0	1	.	ALT:COMPOSE-BY-ADDITION	15	0.0913
149	All Data	Stu_2ebe6a7530ff11f2c0b9b807faf0a0a3	Unit Area	ONE_CIRCLE_IN_SQUARE	1	(CIRCLE-AREA QUESTION1)	1996-02-01 00:54:02	1996-02-01 00:54:02	1996-02-01 00:54:02	1996-02-01 00:54:02	0	0	.	correct	0	0	1	.	ALT:CIRCLE-AREA	9	0.0646
150	All Data	Stu_2ebe6a7530ff11f2c0b9b807faf0a0a3	Unit Area	ONE_CIRCLE_IN_SQUARE	1	(SQUARE-AREA QUESTION1)	1996-02-01 00:54:02	1996-02-01 00:54:35	1996-02-01 00:54:35	1996-02-01 00:54:35	33	33	.	correct	0	0	1	.	ALT:PARALLELOGRAM-AREA	21	0.0215
151	All Data	Stu_2ebe6a7530ff11f2c0b9b807faf0a0a3	Unit Area	ONE_CIRCLE_IN_SQUARE	1	(SHADED-AREA QUESTION1)	1996-02-01 00:54:35	1996-02-01 00:54:40	1996-02-01 00:54:40	1996-02-01 00:54:40	5	5	.	correct	0	0	1	.	ALT:COMPOSE-BY-ADDITION	16	0.0913
152	All Data	Stu_2ebe6a7530ff11f2c0b9b807faf0a0a3	Unit Area	TWO_CIRCLES_IN_CIRCLE	1	(CIRCLE-RADIUS_AB QUESTION1)	1996-02-01 00:55:29	1996-02-01 00:56:00	1996-02-01 00:56:00	1996-02-01 00:56:00	31	31	.	correct	0	0	1	.	ALT:COMPOSE-BY-ADDITION	17	0.0913
153	All Data	Stu_d172f184e6b8890fcdee6a7a3169e9c4	Unit Area	PENTAGON	1	(AREA QUESTION1)	1996-02-01 00:05:29	1996-02-01 00:05:29	1996-02-01 00:05:29	1996-02-01 00:05:29	0	0	.	correct	0	0	1	.	ALT:PENTAGON-AREA	3	0.3484
154	All Data	Stu_d172f184e6b8890fcdee6a7a3169e9c4	Unit Area	DESIGNING_A_QUILT	1	(AREA QUESTION1)	1996-02-01 00:00:50	1996-02-01 00:00:50	1996-02-01 00:00:50	1996-02-01 00:00:50	0	0	.	correct	0	0	1	.	ALT:TRIANGLE-AREA	1	0.1892
155	All Data	Stu_d172f184e6b8890fcdee6a7a3169e9c4	Unit Area	DESIGNING_A_QUILT	1	(AREA QUESTION2)	1996-02-01 00:01:24	1996-02-01 00:01:30	1996-02-01 00:01:31	1996-02-01 00:01:31	7	.	7	incorrect	1	0	1	.	ALT:TRIANGLE-AREA	2	0.1828
156	All Data	Stu_d172f184e6b8890fcdee6a7a3169e9c4	Unit Area	DESIGNING_A_QUILT	1	(AREA QUESTION3)	1996-02-01 00:01:56	1996-02-01 00:02:02	1996-02-01 00:02:02	1996-02-01 00:02:02	6	6	.	correct	0	0	1	.	ALT:TRIANGLE-AREA	3	0.1766
157	All Data	Stu_d172f184e6b8890fcdee6a7a3169e9c4	Unit Area	DESIGNING_A_QUILT	1	(WHITE-AREA QUESTION1)	1996-02-01 00:00:50	1996-02-01 00:01:01	1996-02-01 00:01:01	1996-02-01 00:01:01	11	11	.	correct	0	0	1	.	ALT:COMPOSE-BY-MULTIPLICATION	1	0.2779
158	All Data	Stu_d172f184e6b8890fcdee6a7a3169e9c4	Unit Area	DESIGNING_A_QUILT	1	(WHITE-AREA QUESTION2)	1996-02-01 00:01:31	1996-02-01 00:01:37	1996-02-01 00:01:37	1996-02-01 00:01:37	6	6	.	correct	0	0	1	.	ALT:COMPOSE-BY-MULTIPLICATION	4	0.2150
159	All Data	Stu_d172f184e6b8890fcdee6a7a3169e9c4	Unit Area	DESIGNING_A_QUILT	1	(WHITE-AREA QUESTION3)	1996-02-01 00:02:02	1996-02-01 00:02:06	1996-02-01 00:02:07	1996-02-01 00:02:07	5	.	5	incorrect	1	0	1	.	ALT:COMPOSE-BY-MULTIPLICATION	7	0.1631
160	All Data	Stu_d172f184e6b8890fcdee6a7a3169e9c4	Unit Area	DESIGNING_A_QUILT	1	(GREEN-AREA QUESTION1)	1996-02-01 00:01:01	1996-02-01 00:01:15	1996-02-01 00:01:15	1996-02-01 00:01:15	14	14	.	correct	0	0	1	.	ALT:COMPOSE-BY-MULTIPLICATION	2	0.2557
161	All Data	Stu_d172f184e6b8890fcdee6a7a3169e9c4	Unit Area	DESIGNING_A_QUILT	1	(GREEN-AREA QUESTION2)	1996-02-01 00:01:37	1996-02-01 00:01:49	1996-02-01 00:01:49	1996-02-01 00:01:49	12	12	.	correct	0	0	1	.	ALT:COMPOSE-BY-MULTIPLICATION	5	0.1965
162	All Data	Stu_d172f184e6b8890fcdee6a7a3169e9c4	Unit Area	DESIGNING_A_QUILT	1	(GREEN-AREA QUESTION3)	1996-02-01 00:02:07	1996-02-01 00:02:11	1996-02-01 00:02:11	1996-02-01 00:02:11	4	4	.	correct	0	0	1	.	ALT:COMPOSE-BY-MULTIPLICATION	8	0.1482
